y_test,y_pred
[131.9619],27.391721110775133
[131.9619],128.54566879495613
[130.2177],120.59916367677472
[126.8508],112.63679278098542
[0.7757],31.505959550869004
[0.7757],26.674396239290168
[70.4156],31.505959550869004
[70.4156],26.621435050342214
[0.7127],18.641231826277707
[7.8908],29.10216389477845
[7.8908],24.998522702406564
[7.7211],16.71260027197347
[7.6372],17.188494566702154
[6.7738],6.715216217778536
[2.7559],1.3843630563520373
[2.6968],0.5909354585900548
[1.8841],-1.4918397025625465
[1.6416],-5.5343220278738885
[0.8361],27.391721110775133
[0.8361],21.908230782860706
[0.0401],12.959182542127412
[0.04],12.422113730071914
[0.0002],2.062777191191412
[0.7692],24.40952228445927
[0.7692],18.926031956544843
[0.0215],9.999346327958111
[0.0214],9.424278743209511
[0.0002],-0.9610283061192563
[21.991],27.391721110775133
[21.991],27.09363557314161
[21.3264],18.890054242470843
[21.3263],18.249609887312374
[6.9722],10.871779071723973
[6.9721],18.079680500774277
[6.1685],13.372514879384587
[0.4609],22.136245177929673
[0.4609],16.652754850015242
[0.3427],8.203658295305239
[0.0706],2.509923111354839
[0.0004],-5.254517490494948
[0.0002],-11.042404497069766
[3.9064],14.193934660884807
[3.9064],9.522431831459807
[3.6953],1.83426123829262
[3.6948],8.000677232288115
[1.9586],-0.05731871401605826
[1.9584],-2.7759653679945906
[0.9661],-8.012743644470032
[3.1326],27.391721110775133
[3.1326],21.908651109757116
[0.3377],10.588438081908377
[0.0007],3.8744064525341164
[21.0037],23.695757172806243
[21.0037],19.345468157619578
[20.9153],13.206898689023756
[18.2056],10.695369619444648
[4.0693],5.437500457091421
[4.069],14.751731555413686
[1.3482],8.05203117195909
[51.922],24.40952228445927
[51.922],18.926116021924123
[49.3771],14.575122659559728
[49.2022],13.056515631689466
[49.2021],10.395373596096015
[30.9388],-12.1245794398367
[30.9381],-1.8413520401955488
[13.158],-18.741915168456355
[6.9091],-23.83981885077371
[6.9089],-9.411047242920944
[6.9086],-25.11763657903314
[6.9083],0.5197822077971903
[4.8615],5.930518215063053
[4.861],4.157584866499628
[4.8608],16.70016648016577
[4.8464],5.691815051420224
[4.8461],4.610360161999714
[0.0003],-12.769010287535345
[10.1835],24.40952228445927
[10.1835],18.926452283441257
[7.6592],16.956172360044846
[0.0007],6.8870139080830555
[135.1192],21.35780500108598
[135.1192],129.31861051114825
[134.9479],120.97157477215032
[16.0322],22.352287559991474
[16.0322],16.86921755897346
[15.9249],11.708183640571871
[14.2658],10.948119328343074
[14.205],7.622920823746307
[6.2498],1.2465042614216992
[0.0007],-13.027742441284932
[0.9891],15.360448707979014
[0.9891],10.11040793833202
[0.9681],2.2997580239549613
[0.9466],-4.88854781417302
[0.2779],-10.013793244120945
[64.716],33.214428955952066
[64.716],27.731022693416918
[64.6777],66.84478669001285
[0.0003],5.026583734817983
[34.8894],40.393519693863475
[34.8894],34.91019749670761
[34.8829],41.8102069758164
[34.8826],30.78605193009544
[18.1551],23.53637525796519
[18.1546],32.611341041391704
[0.0004],2.628173704888411
[0.047],16.239437420337016
[0.047],10.75603115780187
[0.0324],5.750992037347919
[0.0009],-2.387845094079331
[0.0003],-8.293584744818546
[2.3006],26.091002029585557
[2.3006],20.60751170167113
[1.0344],12.102719000483285
[1.0085],5.894279267979588
