y_test,y_pred
[11.0481],40.60466078195354
[11.0481],33.061327863390574
[11.0265],29.657626542888465
[11.0263],16.1988997142795
[0.0002],-9.714817381991583
[53.2961],43.50565351378521
[53.2961],60.469848475266815
[53.2315],48.74910927930211
[53.231],49.771764417871076
[32.5206],37.633302065146566
[32.5201],42.372040589757745
[32.4772],35.36378331549666
[53.2872],43.50565351378521
[53.2872],60.46750917864372
[53.228],48.769199843951384
[53.2276],49.788206902142086
[32.5423],37.64765577023245
[32.5419],42.369466856318475
[32.4741],35.340282700918536
[11.9445],38.653691757912036
[11.9445],32.023514595349994
[11.3767],25.251596546498536
[11.3766],21.203425570253714
[8.261],7.647736481405193
[8.2608],0.5260885462900105
[1.2103],-10.826326944313564
[53.2128],43.50565351378521
[53.2128],60.45196417527737
[53.2125],48.80105513970876
[53.2122],49.7804263471869
[32.5319],37.639405143767135
[32.5315],42.35777037320302
[32.4535],35.277263975208086
[53.216],43.50565351378521
[53.216],35.96232059522225
[52.6053],48.02466698768094
[52.605],49.41557153516604
[32.0484],37.26458843426377
[32.0479],41.899502671893295
[0.0002],13.729572329523318
[53.2109],43.50565351378521
[53.2109],60.45166233055181
[52.6076],48.3395742449436
[52.6073],49.725339684772166
[32.4589],37.54148312750489
[32.4586],41.90137309488402
[32.4531],35.32470094705863
[46.947],39.699771846549446
[46.947],32.33875314222483
[46.4114],21.14779671670736
[0.2573],-17.403586853707168
[0.2549],-3.3354994182397615
[0.2548],26.963754470657104
[0.2418],20.330804694008762
[4.3365],16.129582388575578
[4.3365],8.58949430081239
[0.0045],-2.7712044888246834
[4.1649],38.653691757912036
[4.1649],31.750194196355256
[2.1139],18.733024394867677
[2.1138],15.68464753047424
[0.9476],-2.719055835040935
[0.9474],-6.4637297635069775
[0.8481],-12.011246415251922
[7.0184],38.653691757912036
[7.0184],31.264526032928934
[5.9592],22.491635956790763
[5.9591],18.77463198603376
[5.0424],0.3508357068412842
[5.0423],-3.561953547606244
[0.2045],-13.052085390025823
[42.7128],66.35860059642519
[42.7128],90.3351767609394
[41.7699],78.70154452944364
[1.6254],69.22863075332737
[1.6254],61.685750601852746
[1.011],26.931881372297617
[0.0008],8.631026333788526
[1.6068],69.22863075332737
[1.6068],61.68552421830857
[1.0069],26.93856161072001
[0.0005],8.619552054606231
[31.2527],39.699771846549446
[31.2527],32.15651438916787
[30.9562],39.100531346578734
[30.956],34.86941530428991
[30.042],30.268607339177308
[30.0419],25.99187836624265
[24.9848],4.775087555386268
[24.9846],3.6532634339771204
[0.0003],-37.092053440888684
[43.0083],40.60466078195354
[43.0083],33.061327863390574
[41.9942],52.35719531166529
[41.994],39.56749198360412
[0.0002],-6.4719520389216
[0.0666],38.653691757912036
[0.0666],31.116320272678887
[0.0081],19.41146490348291
[13.0932],27.27674025482984
[13.0932],19.737104934154996
[12.2921],8.274065532454816
[1.0474],-5.045946460816168
[0.0051],-4.59262663448002
[5.8184],65.78266647963896
[5.8184],58.23940902225739
[4.9597],49.57073272004636
[4.7971],30.84516650027544
[0.0003],14.562670088955477
[0.8698],38.653691757912036
[0.8698],31.110358839349075
[0.2397],20.995731198940156
[0.1378],13.550873344121882
[0.1377],8.80354422180715
[0.0002],-9.311281373398462
[29.2262],38.653691757912036
[29.2262],49.182934476357644
[29.2215],38.242243118093825
[29.2214],33.81442274297646
[24.9729],15.658945380778103
[24.9728],13.99205285088994
[23.9497],6.277592369644038
[4.0529],29.557601549272206
[4.0529],22.09169180281543
[3.9992],10.36200045379236
[0.1241],-4.055312188561863
[0.1028],-8.44544776652209
[82.0412],39.699771846549446
[82.0412],80.4417850640339
[81.2471],76.19397336137851
[81.2418],68.61270885460054
[81.2348],68.46445773285161
[81.2345],87.91577079426526
[71.0917],69.37463933526897
[68.8645],59.94879621883755
[63.9872],51.73323221004252
[4.9449],39.699771846549446
[4.9449],32.156438927986486
[4.3256],24.16325006858632
[0.0002],8.325712395928832
[3.9646],38.653691757912036
[3.9646],31.287390770890116
[0.316],17.178069050585254
[0.3159],15.206525485186923
[0.314],-3.2909421263983223
[0.3139],-7.820378935809202
[0.2348],-12.148778763882413
[0.7868],16.129582388575578
[0.7868],8.587758693640419
[0.0022],-3.0586218674550065
[11.9529],40.414410177310614
[11.9529],32.87568039081245
[11.8828],27.160358556284088
[8.265],18.5772885970367
[8.0125],2.5386184225836743
[8.0124],0.9080649932143975
[0.0063],-11.464138187065194
[13.9028],38.653691757912036
[13.9028],31.110358839349075
[10.2485],25.690506957870813
[9.0607],8.855510472125978
[9.0606],6.021716511363878
[0.0002],-21.4558641417159
[4.894],39.699771846549446
[4.894],32.156438927986486
[4.3247],24.196274872641354
[0.0002],8.287909325785673
[4.8631],39.699771846549446
[4.8631],32.156438927986486
[4.3239],24.215960963912135
[0.0002],8.265131084011152
[4.852],39.699771846549446
[4.852],32.15681623389344
[4.3229],24.22201455094512
[0.0007],8.257766011517486
[28.1035],39.699771846549446
[28.1035],32.156438927986486
[25.2214],-1.517936809047761
[24.9629],30.45879051423979
[24.9627],26.98802185672575
[24.9626],21.112898491260744
[22.6838],1.079337351030361
[22.6834],-1.7204993008352747
[0.0002],-38.963433651231085
[132.0261],65.78266647963896
[132.0261],79.43411557809763
[131.9264],69.05118684058144
[131.9262],49.80091607490129
[44.1736],-6.407357389121586
[44.1733],47.85201453508771
[29.9345],90.66662377953901
[29.9343],91.04296788121562
[28.0872],82.84482175694886
[123.9442],40.414410177310614
[123.9442],32.87107725874765
[121.0831],19.388403461096072
[0.0029],-68.1013003795484
[0.0025],6.937156513538487
[0.001],1.8053474568861152
[0.0006],76.96478562535144
[0.0002],72.09538124223795
[8.7003],49.95951480421216
[8.7003],42.416710113918924
[5.7659],15.827456401378132
[5.7446],8.318414000502688
[0.0013],-11.158586378826417
[0.0009],-34.81680688409471
[8.6976],49.95951480421216
[8.6976],42.41633280801199
[5.7677],15.830112451393063
[5.7471],8.32077238540306
[0.0008],-11.159250314842655
[0.0004],-34.818844335992246
[8.6796],49.95951480421216
[8.6796],42.41731380337005
[8.5973],30.652647866536576
[5.9436],59.456372087749315
[5.7495],9.31846775943238
[5.7335],-4.221672840548187
[0.0022],-21.707716751037644
[0.0017],-47.52632196776577
[8.6698],49.95951480421216
[8.6698],42.41663465273754
[8.5681],30.638816120303904
[5.9374],59.46727277484079
[5.7426],9.312789082550843
[5.7274],-4.225812170519376
[0.0012],-21.72631361262541
[0.0008],-47.53364975563262
[40.0616],36.988846596494916
[40.0616],30.00211535186492
[37.6693],37.20388151702397
[27.9358],24.834763131039555
[0.7378],7.839142396756337
[3.6408],39.699771846549446
[3.6408],32.15651438916787
[2.2213],22.890859253952556
[1.9681],15.876131268856753
[1.968],11.344963080869666
[0.0003],-2.716847713818682
[43.5191],43.50565351378521
[43.5191],60.45415254953768
[43.4179],48.708591136378914
[42.4861],60.110814511526456
[32.4991],34.58180482872766
[32.4564],34.33299203241778
[2.1331],39.699771846549446
[2.1331],32.68104506101007
[1.1909],22.456400706690243
[0.9666],4.442709517612526
[0.9665],10.398076176787397
[0.966],-8.099806025331615
[0.9659],-12.461002576797268
[0.6954],-18.960702556554555
[2.1268],39.699771846549446
[2.1268],32.68081867746589
[1.1906],22.46323724496418
[0.9697],4.44779345024271
[0.9696],0.23259825087250097
[0.6951],-6.2743257161431885
[91.3399],38.653691757912036
[91.3399],31.110358839349075
[91.2892],90.17029138060533
[0.0002],14.90005538053849
[42.2601],28.704306866383874
[42.2601],52.906210118528755
[42.0685],41.212073654384675
[29.0066],44.121729329343495
[29.0066],36.578320949599146
[26.6466],43.38554053175748
[26.6464],30.210800266013727
[0.0001],-10.097694584682586
[121.958],65.78266647963896
[121.958],58.24061640115963
[114.776],54.40343819592889
[111.725],37.870641835524246
[104.6541],21.35605811525253
[104.6534],16.900258180103542
[44.8378],-11.603369742390385
[43.2071],28.334360641571234
[43.2069],16.88545921033025
[41.8253],8.153455379266578
[41.8252],5.422395814315914
[16.8524],25.925397352026167
[16.8523],37.86665524691481
[16.8499],35.3999076465889
[16.8498],32.81093335481973
[0.0019],13.0671414069
[38.9607],39.699771846549446
[38.9607],50.313908394058856
[36.7959],47.623932810085684
[24.0622],28.32657769121741
[2.1901],40.414410177310614
[2.1901],34.52360167000822
[0.1543],69.22863075332737
[0.1543],61.80158351528646
[7.6628],29.557601549272206
[7.6628],22.014419553072027
[6.8963],14.851541204477767
[6.7103],0.6176188822456676
[0.0004],-27.32939555362594
[108.5732],69.22863075332737
[108.5732],61.6852978347644
[108.5148],108.43030686761315
[0.0002],16.868631158211926
[8.2812],77.15591999597768
[8.2812],69.61326622804722
[8.1366],23.846995746748732
[0.0011],4.762949745128704
[48.1326],39.699771846549446
[48.1326],32.156438927986486
[46.836],34.68599634591464
[18.8756],8.911806157365117
[18.8752],56.20793922611383
[0.0002],30.656731401450063
[142.1139],40.60466078195354
[142.1139],33.061327863390574
[142.0286],128.4701936268391
[142.0281],115.05442979631812
[0.0002],5.574432864586626
[132.8909],50.89617052189781
[132.8909],69.59453889290401
[131.9802],57.37779063938583
[129.7921],52.867805088824795
[35.9531],53.63703686888665
[34.9167],103.07891245107268
[34.7753],97.34101397503485
[139.8462],39.699771846549446
[139.8462],32.156438927986486
[139.016],125.66005384668995
[0.0002],14.640820525498043
[8.2407],38.653691757912036
[8.2407],32.66916046332321
[8.2014],24.055912691078262
[8.2013],19.65141545260468
[6.2043],1.3146186709897112
[6.2042],-1.8699629384786796
[2.0659],-11.658205043816539
[6.0446],39.699771846549446
[6.0446],32.156438927986486
[5.8395],25.58486045428183
[0.0002],3.4440468756383886
[0.189],40.414410177310614
[0.189],32.87107725874765
[0.1431],21.211615803832668
[0.1076],15.053699926272554
[0.0002],-3.4578177099730105
[7.7829],38.653691757912036
[7.7829],33.38015571438021
[7.6743],24.6293389985447
[7.026],20.32375675046897
[3.0081],4.327666439499719
[109.9953],65.78266647963896
[109.9953],58.240767323522405
[105.0185],43.185650220547615
[102.0153],25.198746545647474
[27.2357],-10.44406874855494
[27.2354],35.070475092423465
[0.0146],54.653586688062525
[0.0143],70.73788124605463
[0.0021],67.45698753639465
[60.8716],39.699771846549446
[60.8716],36.10705815729945
[60.2808],28.574754846747116
[10.1463],-23.319230120802583
[10.1462],43.77668116797482
[5.2355],33.88394878598984
[49.3665],38.653691757912036
[49.3665],31.356513213043396
[45.3848],48.51094659468484
[45.3847],46.77729540452099
[44.209],39.736102629781676
[44.2081],66.21155522582548
[42.1511],54.0032117774422
[42.1333],36.060376768729334
[0.3264],-2.910808268186159
[59.7603],39.699771846549446
[59.7603],32.156438927986486
[55.8921],34.23929861348777
[20.581],-0.761914395980849
[20.5804],40.464579260763095
[0.0002],5.383490770031472
[45.5424],28.704306866383874
[45.5424],50.497036441470215
[44.6725],40.515407476542805
[41.9428],26.556036012848853
[38.8759],19.956749115483998
[33.018],39.699771846549446
[33.018],32.47284766155494
[29.4387],40.52575658477372
[27.2669],33.67361647709063
[27.2668],31.88353466452348
[0.4195],2.6807162446115456
[13.1596],57.769510813435275
[13.1596],50.28066086783592
[13.1287],38.57871415589834
[7.9216],29.56302653375516
[7.6719],21.1952151609727
[0.112],11.836641030886003
[0.1119],8.83066977607456
[0.1118],-2.018841051608687
[0.1101],-2.621306014958737
[0.0724],-9.650679601148275
[25.0974],66.35860059642519
[25.0974],64.9987832645066
[24.958],56.1245777058931
[12.0764],42.490351585899845
[8.1945],41.633629848923825
[11.905],38.653691757912036
[11.905],31.110283378167683
[9.0433],24.069653097094402
[9.0432],21.567676692823458
[8.7437],3.0941756187547043
[8.7436],-1.2346552523558987
[0.0001],-29.096725564323506
[3.0268],35.14162646749631
[3.0268],27.598972699565856
[0.2613],14.02546681601709
[0.2209],-5.1520160010893505
[0.2206],-34.86848128536576
[0.0014],-17.935655853440203
[0.0011],-45.44494320795644
[17.7004],40.414410177310614
[17.7004],32.87107725874765
[15.017],19.508036393692834
[14.8098],2.679578475157385
[14.8097],-1.7114698963064328
[12.7187],-10.142308227425012
[11.8503],18.459774478975813
[0.0364],-9.910783637347304
[0.0099],-8.639173350744114
[0.0006],-12.414178576412006
[0.0005],-30.43394224817981
[0.0004],-34.80831229330067
[0.0002],-56.91125415129417
[128.9259],65.78266647963896
[128.9259],67.0784035820174
[126.9517],54.397718092314534
[125.0054],35.69540205768454
[49.9055],-21.416665844708568
[49.9052],33.50269358786391
[49.217],34.92579461398896
[43.1316],17.978986358145672
[43.131],27.551458467412633
[43.1294],9.525951106609414
[42.9457],4.872928457764688
[37.9962],-0.7759071987878112
[25.1581],22.183832705887426
[12.9808],-6.806195978277255
[12.9805],50.27235501575055
[12.1902],35.98110175377672
[11.7136],30.653890764624617
[60.2498],36.988846596494916
[60.2498],30.408700197194474
[60.2194],20.898634154733426
[43.2181],24.064096866144418
